8.07531380753138, -22.858015267175574
8.389121338912133, -23.40763358778626
8.953974895397488, -23.90229007633588
9.456066945606693, -24.616793893129774
9.895397489539748, -25.331297709923668
10.397489539748953, -25.93587786259542
10.774058577405857, -26.540458015267177
11.213389121338912, -27.14503816793893
11.778242677824267, -27.914503816793896
12.531380753138075, -28.9587786259542
12.719665271966525, -29.508396946564886
13.221757322175732, -30.058015267175573
13.661087866108785, -30.937404580152673
14.100418410041842, -31.596946564885496
14.539748953974895, -32.58625954198473
15.104602510460252, -33.35572519083969
15.481171548117155, -34.070229007633586
15.732217573221755, -34.674809160305344

